input,entity,label
"빙하수, 해초, 바다소금 성분 함유 묵은 각질까지 오오 🤗",품질,"[0, 1, 0, 0]"
"또, 탈모에 도움된다고 하니깐 꾸준히 써야지 ♩",품질,"[0, 1, 0, 0]"
꾸준히 사용중인 내사랑 #카사업 ♡,일반,"[1, 0, 0, 0]"
한살먹으니깐 왜케 아침에 붓고 탄력도 떨어지고 잔주름까지 정말 피부고민 많았는데 #CAXAUP 으로 얼굴과 목 팔자주름까지 끌어당겨주는중 !,일반,"[1, 0, 0, 0]"
계속 사용해주니깐 정말 피부탄력은 물론 붓기까지 톡톡히 보이는 효과 굿굿,품질,"[0, 1, 0, 0]"
역시 믿고 쓰는 #애정템 이에요,일반,"[1, 0, 0, 0]"
카사업 쓰고 하루하루 #리즈갱신 해야지,일반,"[1, 0, 0, 0]"
디즈니쿠션팩트 완전 귀엽다...☺,디자인,"[0, 0, 1, 0]"
커버력도 good!,품질,"[0, 1, 0, 0]"
너로 정했다👏👏,일반,"[1, 0, 0, 0]"
부드러운 거품으로 자극없이 각질케어 할 수 있어서 간편해요,품질,"[0, 1, 0, 0]"
보송보송 상쾌한 피부 짜잔 ㅋ,품질,"[0, 1, 0, 0]"
싱글즈 베스트템 모두 추천템♥,일반,"[1, 0, 0, 0]"
#마스크팩추천,일반,"[1, 0, 0, 0]"
그 유명하다는 아이로션계의 sk2,인지도,"[1, 0, 0, 0]"
맘세라마이드성분이 보습해주고 비싸다는 동충하초랑 녹용까지 들어있는 착한 마스크팩~~ ㅎㅎ😊,품질,"[0, 1, 0, 0]"
자연유래성분이 97%이 피부에 자극 없어 최고!,품질,"[0, 1, 0, 0]"
15분 후에 마스크팩 떼어내는데 물광이 아주 ㅋㅋ,품질,"[1, 0, 0, 0]"
수분에센스겔타입이라 끈적임도 없음☝️,품질,"[0, 1, 0, 0]"
피부에 좋으다는 마스크팩 다 써보는데 요거에 정착해야겠으요 ㅋㅋ,일반,"[1, 0, 0, 0]"
#예쁘다 💎,디자인,"[1, 0, 0, 0]"
오늘은 왠지 롱 귀걸이가 땡기는 날,일반,"[1, 0, 0, 0]"
저의 셀룰러워터미스트 사랑은 아직 끝나지않았죠,일반,"[1, 0, 0, 0]"
요새 외출할때 제 필수템 시티프로텍트미스트에요🤩,일반,"[1, 0, 0, 0]"
영상에서 보면 분사력 보이시죠?? ㅋㅋ,품질,"[0, 1, 0, 0]"
초미립자가 피부 표면에 뿌려주면 은은한 광채가 곧바로 이쁨뿜뿜 ㅋㅋ,품질,"[0, 1, 0, 0]"
쓰면 쓸수록 매력있다 #에스테덤 너~~ 👉👈,일반,"[1, 0, 0, 0]"
피부보습되는 느낌~,품질,"[0, 1, 0, 0]"
생기 있는 피부로 가꿔주는 건조할때 쓰면 좋은 #로즈워터 🌹,품질,"[0, 1, 0, 0]"
내 각질 다 잡아먹는 각질토너,품질,"[0, 1, 0, 0]"
#아쿠아필 효소 성분과 매실 성분이 각질제거에 최고!,품질,"[0, 1, 0, 0]"
여름에 없어서는 안될 피지흡착력 대박,품질,"[0, 1, 0, 0]"
번들거림 제로!!,품질,"[0, 1, 0, 0]"
"어성초가 모공 속 노폐물과 피지를 제거해주니까 모공, 피지로 고민인 피부엔 요거 딱!",품질,"[0, 1, 0, 0]"
나 각질부자인데 ㅋㅋ 이건 내 입술에도 뭉침없이 발려서 좋으당,품질,"[0, 1, 0, 0]"
구름같이 가벼운 보송보송한 텍스쳐라 실키한 마무리 베리굿!,일반,"[0, 1, 0, 0]"
매트한것같으면서도 촉촉함 ㅋ,품질,"[0, 1, 0, 0]"
샴푸로 두피가 스케일링하니까 빨긋했던 두피가 진정되고 청결해지는 느낌~,품질,"[0, 1, 0, 0]"
메이크업 후 사용해봤는데 전혀 밀리지않고 백탁없이 안바른것처럼 티가 안남 ㅋㅋ,품질,"[0, 1, 0, 0]"
자연스러운 발림성 좋으네 👍🏻,품질,"[0, 1, 0, 0]"
유분기 없는게 젤 맘에 든다요💕,품질,"[0, 1, 0, 0]"
마미가 물로 데려마시는 우슬초 뿌리 세척도 간편해서 만족하시는 😍,편의성,"[0, 1, 0, 0]"
빨랫방망이로 두드려 세탁하는 효과,품질,"[0, 1, 0, 0]"
초음파파장 어메이징!!,품질,"[0, 1, 0, 0]"
과일 채소 손상없이 세척되니까 이제 농약 미세먼지 이제 걱정 노노!!,품질,"[1, 0, 0, 0]"
곧 다가오는 발렌타인데이 남친 선물 추천!!,일반,"[1, 0, 0, 0]"
멘톨성분이 들어 있어 쿨링감에 대만족이라는~,품질,"[0, 1, 0, 0]"
휴대하기 딱 좋은 사이즈라 지갑에 쏙!,편의성,"[0, 0, 1, 0]"
🙏 뱃살 없어졌으면 하는 바램으로 요즘 열심히 붙이는 #붙여도좋아,일반,"[1, 0, 0, 0]"
고급에스테틱 별거아니라며 ㅋㅋ,일반,"[1, 0, 0, 0]"
오래 지속되는 온열감~~,품질,"[1, 0, 0, 0]"
확실히 배가 따뜻하니까 생리통도 줄어든!!,품질,"[1, 0, 0, 0]"
🍷 으로 피부이뻐지기,일반,"[1, 0, 0, 0]"
폴리페놀이 풍부한 100점 만점 패드네용!,품질,"[0, 1, 0, 0]"
요 크림 하나로 효과 제대로 보고 있는 중이라는🤗,품질,"[0, 1, 0, 0]"
요거 사용한지 일주일 채 안됬는데 오늘 점심먹는데 어머 글쎄 선배 왈 “피부시술 했니 ?어디서 관리받니 ?” ㅎㅎㅎㅎ 😍,품질,"[0, 1, 0, 0]"
자세교정에 도움이 될 의자 적극추천 받았으요,일반,"[1, 0, 0, 0]"
자세교정의자 스타일로 바른 자세를 유지할 수 있으니까 s라인을 유지하는 아름다운 몸매에도 좀 욕심을 내봐야지 히히 😜,일반,"[1, 0, 0, 0]"
거북목과 굽은 등 개선에 도움된다니 앞으로 꾸준히 사용해야겠으요 !,일반,"[1, 0, 0, 0]"
사용하기전부터 너무 궁금했던 #연작 #한방앰플,일반,"[1, 0, 0, 0]"
피부밸런스를 맞춰주는 #홀플랜트이펙트 성분이 원래의 건강한 피부로 리턴!,품질,"[0, 1, 0, 0]"
뽀얀 빛깔의 무겁지 않은 제형이라 끈적임 없이 산뜻하게 흡수되니까 #데일리앰플 로 너무 맘에 듬,일반,"[0, 1, 0, 0]"
요건 은은하게 시트러스향 매력있어요 ㅎㅎ,일반,"[0, 1, 0, 0]"
향까지도 신경써주는 센스 ~,일반,"[0, 1, 0, 0]"
#60초 ⏰ #마스크팩추천,일반,"[1, 0, 0, 0]"
아침에 하나 뽑아서 #only 60초 투자!,편의성,"[1, 0, 0, 0]"
손으로 쫙 짜보니까 에센스 어마어마하게 들어가있는데👍🏻,품질,"[0, 1, 0, 0]"
신기하게 흡수가 쏙 되서 뽀송뽀송 ㅋㅋ,품질,"[0, 1, 0, 0]"
스킨로션 안발라도 #장미수 가 들어있어 색조화장 잘 먹는다잉 흐흐😁,품질,"[0, 1, 0, 0]"
#블루트스 이어폰이 좋아서 베프랑 안 걷던 운동도 하고 ㅋㅋ,일반,"[1, 0, 0, 0]"
"전성분 그린등급 , 유기농원료를 사용해서 믿고 사용할 수 있어요 🌿",품질,"[0, 1, 0, 0]"
크림쓰고 엄청 만족스러웠는데 치약도 맘에 쏙! ㅋ,일반,"[1, 0, 0, 0]"
순해서 아이들도 좋아하네요 😃,품질,"[0, 1, 0, 0]"
두 아이들이 있다보니 한달에 사용하는 화장지 양도 결코 무시할수 없는데 이왕이면 #친환경휴지 써야지😆,품질,"[1, 0, 0, 0]"
#우유팩친환경휴지 라서 #착한휴지 확실하다며 쓰는데 3겹이라 도톰하면서 부드럽〰️,품질,"[1, 0, 0, 0]"
"무형광,무독성, 친환경적 먼지까지 덜 날려서 대만족❗",품질,"[1, 0, 0, 0]"
유해성 없는 국내산원단에 엄청 도톰 프리미엄 엠보싱이라 풍성한 거품이 오래 지속되니 주방세제도 적게 사용하는듯〰️,품질,"[0, 1, 0, 0]"
"욕실, 다용도실,발코니 등 다양한곳에서 사용가능하니👍",편의성,"[1, 0, 0, 0]"
작년에 유용하게 사용했던 앙블랑물티슈 온도계가 다시 부착되어 나왔네요😍,일반,"[0, 1, 0, 0]"
더워질수록 세균과 곰팡이가 번식하기 쉬워 걱정했는데 빨간온도계 꼼꼼히 확인하는 깐깐한 엄마가 되자구요😁,일반,"[0, 1, 0, 0]"
지금까지 봐왔던 교정용 젓가락과 사뭇 다른 비쥬얼인데다가 처음이다보니 과연 잘하려나 거부하진 않을까❔ 걱정했는데 신나는 #팬더송 때문일까 집중해서 보곤 젓가락질 성공✌,일반,"[1, 0, 0, 0]"
전성분 공개한 착한 성분이라 안심하고 온가족 사용하는 입욕제,품질,"[0, 1, 0, 0]"
눈에 들어가도 따갑지 않으니 아이들도 넘나 조아라함😆,품질,"[0, 1, 0, 0]"
엄청난 짐슴용량이라 더 맘에듬👍,일반,"[0, 1, 0, 0]"
겉만 관리하는게 아닌 피부 심층 항노화와 보습을 해준다네요,품질,"[0, 1, 0, 0]"
홍삼오일 성분이 진피관리에 도움을 줘서 피부 치밀도를 개선해준다는데 #3DAYS키트 만 써봐도 놀라워서 당장 본품 구매하고 싶어지네요,품질,"[0, 1, 1, 0]"
처음엔 반신반의하며 이게 효과있나?했는데 허리와 목의 부담을 감소해줘서 넘 편해요,편의성,"[1, 0, 0, 0]"
바른자세로 앉게해주니 굽은등도 펴지고 S라인 만들기에도 도움주는것 같고 ㅎㅎ,일반,"[1, 0, 0, 0]"
요즘은 일부러 바닥에 앉지않고 스타일 프리미엄에 앉아 생활중 ㅋㅋ,일반,"[1, 0, 0, 0]"
이 얘기를 듣자마자 기존 사용하던 수세미는 버리고 #디어커스 #그레이원데이수세미 사용하고 있어요,일반,"[1, 0, 0, 0]"
환경호르몬을 포함한 유해물질 불검출이 인증된 안전한 제품이기에 아이 장난감이나 식기등도 안전하게 세척할 수 있더라구요,품질,"[1, 0, 0, 0]"
2겹 초극세사 섬유라서 기존 일회용수세미들에 비해 거품도 잘나고 세정력도 뛰어나요,품질,"[0, 1, 0, 0]"
출시 3개월만에 10만개 이상 판매된 핫한 제품 !,인지도,"[1, 0, 0, 0]"
2롤 구매시 다용도걸이나 싱크대 배수구거름망 증정하니 아직 안써보신 분은 꼭꼭 사용해보세요,일반,"[1, 0, 0, 0]"
신생아때부터 사용하기 딱 좋은 #아토오겔,일반,"[1, 0, 0, 0]"
제조사는 모든 제조과정을 꼼꼼히 검수하는 큰 업체는 #코리아나 !,품질,"[0, 0, 0, 1]"
믿음 팍팍가요,일반,"[0, 0, 0, 1]"
수분 가득하고 약산성 제품이라 순한게 울 아들 사용하기에 딱 좋아요,품질,"[0, 1, 0, 0]"
1+1 감사 이벤트 한다니 지금이 구매찬스,가격,"[0, 1, 0, 0]"
게다가 성분착하고 촉촉해서 울아들 피부 보습에 딱 좋아요~,품질,"[0, 1, 0, 0]"
거뭇거뭇 내 피부를 위해 완죤 핫한 블랙아웃 미백크림 사용중!!,인지도,"[1, 0, 0, 0]"
촉촉하면서 끈적이지 않고 보습력도 좋은 미백크림!!,품질,"[0, 1, 0, 0]"
"화학 성분 없이 식물성 성분으로 만든 자연주의 화장품으로 피부과 저 자극 테스트 완료 파라벤6종 불검출 검사완료, 기미개선, 피부 톤 개선 임상시험을 완료한 제품이라 더더더 믿을수 있다능!!",품질,"[0, 1, 0, 0]"
블랙아웃 미백크림 내 피부를 부탁해!!,일반,"[1, 0, 0, 0]"
"pH5.5 약산성이라 순하고, 세안후 피부가 초크초크해~",품질,"[0, 1, 0, 0]"
거뭇거뭇 한 내 피부를 위해 사용중인 #겟잇뷰티&name&미백크림 으로 핫한 #블랙샷프리미엄 #미백크림,인지도,"[1, 0, 0, 0]"
"촉촉하고 끈적이지 않아 피부에 쏘옥~ 잘 펴발라지고,, 얼굴뿐 아니라 바디에도 바를 수있어 실용성도 좋쟈나~~",품질,"[0, 1, 0, 0]"
"촉촉하고 끈적이지 않아 피부에 쏘옥~ 잘 펴발라지고,, 얼굴뿐 아니라 바디에도 바를 수있어 실용성도 좋쟈나~~",편의성,"[0, 1, 0, 0]"
열심히 바르고 하얘지자!!,일반,"[0, 1, 0, 0]"
#스치기겔 사용중인데 발라주기만 해도 시원해서 붓기가 쏘옥~ 빠지는 느낌!!,품질,"[1, 0, 0, 0]"
제주 마그마성분과 시트러스성분을 머금은 #시원한쿨겔,품질,"[1, 0, 0, 0]"
신개념 바디 힐링,일반,"[1, 0, 0, 0]"
"#아로마파스 라 팔,다리,어깨 등 #스트레스받을때 발라주기 좋아 #힐링파스 로 추천해요!!",일반,"[1, 0, 0, 0]"
#에끌라두 #더마컨트롤선크림 봄 나들이 필수 선크림으로 추천!!,일반,"[1, 0, 0, 0]"
끈적이지 않는 산뜻한 발림성의 선젤타입이라 좋아좋아!!,품질,"[0, 1, 0, 0]"
#봄메이크업 하기 좋은 #라끌랑에어쿠션,일반,"[1, 0, 0, 0]"
내 피부고민 해결해주니 너무 좋앙❤️,일반,"[1, 0, 0, 0]"
날이 많이 좋아져서 선물 받았던 우리 #아기이불 #리틀유니콘 #퀼트블랭킷 꺼내서 #낮잠이불 로 덮어 주었더니 세상 너무 편해 보이고 너무 예쁘다능!!,편의성,"[1, 0, 0, 0]"
날이 많이 좋아져서 선물 받았던 우리 #아기이불 #리틀유니콘 #퀼트블랭킷 꺼내서 #낮잠이불 로 덮어 주었더니 세상 너무 편해 보이고 너무 예쁘다능!!,디자인,"[1, 0, 0, 0]"
"머슬린 소재로 안쪽은 따뜻하게 보호되면서도 통기성, 흡수력, 신축성이우수해서 체온조절에도 용이한 자연소재의 #리틀유니콘 #순면블랭킷",품질,"[1, 0, 0, 0]"
"크기도 크고, 톡톡한 원단에 부드럽고 신축성도 좋아 이불 외에 #유모차담요 나 #겉싸개 로 다양하게 활용할 수 있는 #실용성 좋은 #육아필수템 !!",품질,"[1, 0, 0, 0]"
"주름개선, 피부보습유지, 매끄럽고 환한 피부를 만들어주고 눈밑주름에 쓱쓱발라주면 다음날 아침까지 촉촉촉~",품질,"[0, 1, 0, 0]"
스틱형이라 사용도편하고 오래쓸수있어 슈퍼그뤠잇~👍,편의성,"[0, 0, 1, 0]"
"밀착감이 좋아 몸매를 잡아줄 뿐 아니라 물속에서 편하게 움직일 수 있고 수경, 수모, 여성, 남성, 아동 수영복, 래쉬가드 가 있어 원하는 종류 선택의 폭이 넓어 좋다능!!",품질,"[1, 0, 0, 0]"
"밀착감이 좋아 몸매를 잡아줄 뿐 아니라 물속에서 편하게 움직일 수 있고 수경, 수모, 여성, 남성, 아동 수영복, 래쉬가드 가 있어 원하는 종류 선택의 폭이 넓어 좋다능!!",편의성,"[1, 0, 0, 0]"
"밀착감이 좋아 몸매를 잡아줄 뿐 아니라 물속에서 편하게 움직일 수 있고 수경, 수모, 여성, 남성, 아동 수영복, 래쉬가드 가 있어 원하는 종류 선택의 폭이 넓어 좋다능!!",다양성,"[0, 1, 0, 0]"
스칸디나비아 천연 흡수 소재 생리대로 피부를 편안하게 해주는 #친자연생리대 찾았어요~~,품질,"[1, 0, 0, 0]"
이제 민감하고 예민한 그날도 자연 그대로를 담은 #라네이처 덕분에 안심할 수 있어 넘 좋아요~,품질,"[1, 0, 0, 0]"
#민감피부 인 저도 유기농순면커버로 자극이 없어서 불편함이 줄었어요,편의성,"[0, 1, 0, 0]"
"등받이와 엉덩이부분이 미끄럼방지 처리되어 있어 혼자 앉히고 씻기기 편하고,, 물받는 표시선까지 있어 물낭비도 줄여준다능!!",일반,"[0, 1, 0, 0]"
#두피관리 열심히 하고있는 요즘 열심히 사용중인 #로하셀브레이브포스칼프너리싱헤어토닉액,일반,"[1, 0, 0, 0]"
꾸준히 사용했더니 정말 모발이굵어진느낌~~!!,품질,"[1, 0, 0, 0]"
완전 굿템인정👍,일반,"[1, 0, 0, 0]"
평소 청바지에 편안한티를 즐겨입는편이고 스티커즈를 좋아하는데 진짜 내맘에 쏙드는 스니커즈 발견,일반,"[1, 0, 0, 0]"
청바지에 잘어울리는 발이편한 #언코리 #스니커즈!!,디자인,"[1, 0, 0, 0]"
청바지에 잘어울리는 발이편한 #언코리 #스니커즈!!,편의성,"[1, 0, 0, 0]"
쇼핑 대 성공~✌️,일반,"[1, 0, 0, 0]"
담번에 아들꺼랑 커플로 사봐야지!!,일반,"[1, 0, 0, 0]"
두피에 좋은 로하셀브레이브포스탈프너리싱헤어토닉액 사용중~,일반,"[1, 0, 0, 0]"
니코틴산아미드 실리신산 토코페롤아세테이트 등 모발과 모근 모발굵기 강화에 도움을주는 성분함유로 모발을 풍성하게 두피를 건강하게 해주는 두피/모발케어헤어토닉!!,품질,"[0, 1, 0, 0]"
미끌거리거나 기름짐 없이 피부를 촉촉하게 만들어주는 보습력좋은 제품,품질,"[0, 1, 0, 0]"
임산부부터 영유아까지 온가족이 안심하고 사용할수 있는 천연화장품 #입솜,품질,"[0, 1, 0, 0]"
뚜껑은 버튼을 눌러 원터치로 열수있어 편하고 스쿠알란함유로 더욱 촉촉하고 보습과 진정효과가 좋은 크림!!,편의성,"[0, 0, 1, 0]"
뚜껑은 버튼을 눌러 원터치로 열수있어 편하고 스쿠알란함유로 더욱 촉촉하고 보습과 진정효과가 좋은 크림!!,품질,"[0, 1, 0, 0]"
외출전 화사하게 #에스투엔디 #톤업크림 사용하고있어요!,품질,"[0, 1, 0, 0]"
"미백주름개선, 자외선차단(SPF50+,PA+++), 메이크업베이스, 프라이머, 피부보습 이 요 톤업크림 하나로 한번에 가능한 #핑크터치 #올인원톤업크림",편의성,"[0, 1, 0, 0]"
"백탁, 건조함, 유분, 낮은 자외선차단지수와 지속력등 톤업크림의 단점을 보완하고 자연성분이 함유되어 있어 트러블 피부나 예민 피부에도 사용가능하구요!!",품질,"[0, 1, 0, 0]"
"메이크업베이스 기능이 함유되어 있어 메이크업전 매끈한 피부결 표현도 가능하게 해주고, 파운데이션과 톤업크림을 믹스해 톤보정, 립스틱이랑 톤업크림과 믹스해서 볼터치로도 사용가능하니 활용성 쵝오!!",품질,"[0, 1, 0, 0]"
"메이크업베이스 기능이 함유되어 있어 메이크업전 매끈한 피부결 표현도 가능하게 해주고, 파운데이션과 톤업크림을 믹스해 톤보정, 립스틱이랑 톤업크림과 믹스해서 볼터치로도 사용가능하니 활용성 쵝오!!",편의성,"[0, 1, 0, 0]"
오랫만에 넘 맘에드는 #민낯크림 만났네요!!,일반,"[1, 0, 0, 0]"
칼바람에 건조한 피부가 더더더 건조해져 집중관리가 필요한 시기에 사용하기 딱 좋은 #유해성분제로 #아이소이 #코어탄력밤 과 #코어탄력마스크,일반,"[1, 0, 0, 0]"
지친 피부 탄탄하게 탄력을 잡아주는 #코어탄력밤 과 코어탄력크림이 듬뿍 들어있어 1주일에 1회만으로도 관리가능한 #코어탄력마스크 로 촉촉하게 피부 관리중!!,품질,"[1, 0, 0, 0]"
역시 애정하는 아이소이 답다능👍,일반,"[0, 0, 0, 1]"
"그래서 제가 사용해본,, 파우더제형에 특화된 놀랍도록 부드러운 럭셔리한 터치감의 럭셔리 브러쉬 리얼테크닉스 파우더블루 컬렉션",품질,"[0, 1, 0, 0]"
"얼굴전체에 부드럽게 쓸어주는 정밀한커팅으로 하이라이터, 파우더, 쉐이딩에 사용가능한 B01 소프트파우더",품질,"[0, 1, 0, 0]"
뾰족한 끝모양이 세밀한 컬러표현도 뭉침없이 부드럽게 표현해주는 아이섀도우에 사용가능한 B04 소프트섀도우,품질,"[0, 1, 0, 0]"
"가루날림이 적고, 밀착력을 높여주면서 극세사모로 너무너무 부드러워서 자극1도없어 너무 좋더라구요~",품질,"[0, 1, 0, 0]"
다른홋수도 쟁여야게뜸!!!!,일반,"[1, 0, 0, 0]"
더 촉촉해지고 더 좋아진 보습력!!,품질,"[0, 1, 0, 0]"
순하고 가벼운 제형으로 피부에 쏘옥~~,일반,"[0, 1, 0, 0]"
끈적임없는 마무리감!!,품질,"[0, 1, 0, 0]"
한겨울에도 피부속부터 촉촉한 피부를 만들어주는 #키엘 #울트라훼이셜크림,품질,"[0, 1, 0, 0]"
역시 엄지척👍,일반,"[1, 0, 0, 0]"
완전 신박한 #유모차트레이,일반,"[1, 0, 0, 0]"
"컵홀더에 트레이까지 연결해서 사용가능해 핸드폰이나 아기빨대컵, 엄마 커피나 음료까지 같이 보관할수 있어 넘나 좋은것!!",편의성,"[1, 0, 0, 0]"
모공을 막지않는 오일프리제형으로 번들거리지 않는 산뜻한 사용감 의 여드름성 피부에 적합한 피지밸런스토너,일반,"[0, 1, 0, 0]"
필수 수분은 채워주고 과다한 피지를 조절해주는 촉촉한 유.수분밸런스 모이스처라이징,품질,"[0, 1, 0, 0]"
여드름성 피부는 닥터지라인으로 맑게 클리어!!!,품질,"[0, 1, 0, 0]"
"탑셀럽, 여배우들의 고데기 사용 및 잦은 헤어컬러 체인지 등으로 극손상된 모발을 빠르게 회복시키기 위해 계발된 제품으로 &name&, &name&, &name& 등 탑여배우들이 청담 이희 도산파크 살롱에서 실제 케어 받을 때 사용하는 #이희트리트먼트",인지도,"[1, 0, 0, 0]"
"샴푸 후 린스 하는 것 처럼 간단한데 1분만 사용해도 모발 급손상 복구 효과와 모발 보호, 정전기 방지, 엉킴방지를 위해 필수!!",품질,"[1, 0, 0, 0]"
잔향이 지속되는 매력적인 명품 향기로 정수리 냄새 관리효과,일반,"[0, 1, 0, 0]"
고가의 특허 받은 나노골드 입자가 22가지 아미노산과 수분을 흡착 모발 속으로 흡수시켜줌,품질,"[0, 1, 0, 0]"
그래서 1분만에 탄력있고 윤기있는 머릿결 손상 복구가 가능하고 나노골드가 자외선으로부터 모발손상을 보호해주는 효과까지 가능한 이희트리트먼트!!,품질,"[0, 1, 0, 0]"
"IH 밥솥과 인덕션을 합쳐 벌써 1300만대가 팔렸다고 하니, 많은 사람들이 선택 한 건 그만한 이유가 있다는 생각이 들었어요ㅎㅎ",인지도,"[1, 0, 0, 0]"
실제로도 너무 만족하며 사용 중이구요~,일반,"[1, 0, 0, 0]"
쿠쿠의 IH 기술력이 적용된 #전기레인지 를 사용해 보니까 요리를 하기에 좋은 높은 온도까지 정말 빠르게 도달하는 데다 더욱 놀라운 건 그 온도가 일정하게 유지되니까 쿠쿠 #인덕션 으로 정말 다양한 요리 할 수 있겠더라구요!,품질,"[0, 1, 0, 0]"
게다가 베젤이 없는 심플한 유럽 감성의 디자인은 볼 때마다 흐뭇하구요~,디자인,"[1, 0, 0, 0]"
"쿠쿠 하이브리드 인덕션, 장만하길 참 잘했다는 생각이 드는 요즘이에요 J",일반,"[1, 0, 0, 0]"
두께가 얇고 통기성좋아 여름에 쓰기좋고 얇은데도 흡수력좋아서 걱정없이 쓸수있어 #보솜이 #썸머기저귀 안심하며 사용중이에요!,품질,"[1, 0, 0, 0]"
피부가 숨 쉬는 여름에 최적인 #여름용기저귀!!,일반,"[1, 0, 0, 0]"
코튼이 들어간 #리얼코튼썸머 제품으로 부드럽고 제맘에도 쏙드네요~~,품질,"[1, 0, 0, 0]"
올여름 #얼굴색소침착 은 #애플린 #올킬크림 으로!!,일반,"[1, 0, 0, 0]"
여름에 사용하기 좋은 젤제형으로 부드럽고 촉촉한 발림성 피부에 빠르게 밀착되어 겉돌지않고 끈적이지 않아 산뜻한느낌!!,일반,"[0, 1, 0, 0]"
여름에 사용하기 좋은 젤제형으로 부드럽고 촉촉한 발림성 피부에 빠르게 밀착되어 겉돌지않고 끈적이지 않아 산뜻한느낌!!,품질,"[0, 1, 0, 0]"
꾸준히 사용해봐야징!!,일반,"[1, 0, 0, 0]"
부드러운 발림성에 단 1회만으로도 선명한 발색력,품질,"[0, 1, 0, 0]"
게다가 가루날림도 없어 완전 최고쟈나!!,품질,"[0, 1, 0, 0]"
4종 컬러 모두 데일리에 사용하기 좋은 컬러라 실용성도 좋아,일반,"[0, 1, 0, 0]"
#데일리템 으로 강츄해!!,일반,"[1, 0, 0, 0]"
밤새 기저귀해도 보송보송하니까 이리도 신난거니,품질,"[1, 0, 0, 0]"
믿고쓰는 여름기저귀 팸퍼스가 있으니까 조금 천천히떼도 괜챦아,일반,"[1, 0, 0, 0]"
혼밥할때나 혼술할때 간편하게 꺼내 사용하는 작은 상이 필요했는데 내가 좋아하는 화이트 컬러에 적당한 무게감이라 이거 완전 딱 맘에 든다 히히,디자인,"[1, 0, 0, 0]"
혼밥할때나 혼술할때 간편하게 꺼내 사용하는 작은 상이 필요했는데 내가 좋아하는 화이트 컬러에 적당한 무게감이라 이거 완전 딱 맘에 든다 히히,일반,"[1, 0, 0, 0]"
귀요미 스티커들 내맘대로 붙일수 있어 잼난데 비비나 씨씨크림 없이도 요걸로 샤샤샥 !!,일반,"[0, 0, 1, 0]"
네츄럴커버 빠르고 간편하고 편하다♡,편의성,"[0, 1, 0, 0]"
은은한 광채도 있고 이거 좋네 :-),품질,"[0, 1, 0, 0]"
당분간 애정해주겠어 !!,일반,"[1, 0, 0, 0]"
세탁세제와 유연제가 참 맘에 들었던 르주르♡,일반,"[0, 0, 0, 1]"
화장품만큼이나 매일 사용하는게 주방세제인데 기름때 제거는 물론 잔류농약까지 제거되고 키친워싱클리너는 찌든때와 탄자국 싹 지워준다하니 와우 !!,품질,"[1, 0, 0, 0]"
이런거 사고 엄청 좋아함 :-),일반,"[1, 0, 0, 0]"
"오븐에 생선그릴, 가스렌지, 수도꼭지까지 전부 조작가능 !",일반,"[1, 0, 0, 0]"
알록달록 색감도 예쁘고 원목이라 완전 맘에 듦 :-),디자인,"[1, 0, 0, 0]"
알록달록 색감도 예쁘고 원목이라 완전 맘에 듦 :-),일반,"[0, 1, 0, 0]"
딸이랑 알콩달콤 소꿉놀이하는 재미 엄지척♡,일반,"[1, 0, 0, 0]"
두피장벽 두껍게 해줘서 오래사용하면 머리숱 많아진다니 오늘부터 써봅시다 :-),품질,"[0, 1, 0, 0]"
미백과 주름개선은 뽀나스 !!,품질,"[0, 1, 0, 0]"
#베이비댐 사용하니 원하는 만큼은 욕조를 사용할수있어서 경제적이네요,가격,"[1, 0, 0, 0]"
매일 목욕놀이 할수 있으니 걱정없어요😍,일반,"[1, 0, 0, 0]"
씬이나서 잘노니 엄마도 기분굿,일반,"[1, 0, 0, 0]"
진작 사주는건데 정말 신박템이죠,일반,"[1, 0, 0, 0]"
아기부터 6살까지 다사용할수 있으니 우리집은 베이비댐 #욕조칸막이 하나면 #아기목욕 끝이네요❣,일반,"[1, 0, 0, 0]"
"얇고 부드럽고, 솜 뭉침없이 편하게 사용할 수 있고, 바람이 솔솔 통기성도 좋고 초강력 흡수력을 자랑하는 365일 뽀송뽀송 숨쉬는 엉덩이를 만날 수 있는 기저귀♡",품질,"[1, 0, 0, 0]"
"아무리 움직여도, 잠자리에서도 편안하게 입고 착용할 수 있고 2세대 흡수코어 씽씽패드로 솜뭉치가 없어 어떤 자세에서도 편안함을 느낄 수 있고 에어링 통기성 겉커버로 사계절 내내 보송하게 사용할 수 있는 기저귀네요",품질,"[0, 1, 0, 0]"
요거요거 우리 &name& 맞춤 기저귀로 당첨🎉🎉,일반,"[1, 0, 0, 0]"
매일 &name&의 몸에 직접 닿는 아기바디워시인지라 순하면서 자극없고 안전한 성분을 사용해야겠다 생각이 들어서 저자극으로 유해성분이 없는 아기바디워시를 찾다가 에바비바 바디워시를 선택했어요,품질,"[0, 1, 0, 0]"
EGW 인증된 저자극 안심성분제품으로만 사용하고 작은거품들이 아기의 몸 구석구석을 꼼꼼하게 닦아주며 세정력도 좋으면서 이물감없이 뽀득뽀득 씻겨지는 기분이였어요,품질,"[0, 1, 0, 0]"
"더러움은 깔끔하게, 피부는 편안하게 만들어주는 이기바디워시 에바비바♡",품질,"[0, 1, 0, 0]"
매일매일 목욕이 너무 즐거워져요,일반,"[1, 0, 0, 0]"
