input,entity,label
이런 3류뽕빨 광고문구를 넣어서 3류코메디로 오인하게 만든 곳이!!,,1
"어느정도 현실성이 있어야 공감하기 마련인 장르인 로맨스인데, 황당한 이야기들이 펼쳐지니 계속 실실댔다.",시나리오#일반,1
필립스같은 유명 브랜드는 아니지만 이슈가 된 전자파테스트도 통과했다네요.,브랜드#인지도,1
젤라또 푸다 부러짐 음ㅋㅋㅋㅋㅋ,상품#일반,1
이제껏 먹은 기내식중 가장 별로 ㅠ ㅠ,,1
개봉 전부터 저 이상한 이름은 뭐지? 하고 굉장히 끌렸는데 순전히 제목만 끌린 셈이지 주연배우들이나 내용에는 전혀 관심이 없었다.,배우#일반,1
"코미디 자체에 좀 너그러운 분들이라면 모를까, 나처럼 코미디 특유의 과장됨을 못 견디는 사람에겐 정말 힘든(!) 시간이 될 수도 있다.",영화#일반,1
"하지만 다소 아쉬웠던 점은, 전편 이상의 창의성이 반영되진 않았다는 점이다.",영화#일반,1
"무책임한 부모가 나오는 영화를 세상에서 젤 싫어하는 나인데, 이 영화 속 부모는 단순히 무책임 정도가 아니니...",캐릭터#일반,1
하 참 이름길다,,1
(많이 아쉬웠다).,,1
"이 제목에 `비밀의 계단`이라는 원제에는 존재하지 않는 뭔가 판타지스러울 것 같은, 그리고 속편이 있을 것 같은 부제를 붙여 관객을 낚고 있다.",,1
내가 코코넛 좋아한다고 함부로 명함내밀었다가 레알 코코넛 먹어보고 초면에 표정 구겼네? ......,,1
참~ 다 좋았는데 마늘마요네즈에 바게트가 퐁당빠져있는 느낌인데 딱딱한 바게트가 아니고 말랑말랑한 빵이라 더 느끼하게 느껴진거 같아요.,상품#일반,1
"불지른다, 연쇄살인, 정사, 쓸모없는 인간의 정의, 비뚤어진 부자, 소설적 은유 이런게 오래전부터 반복적으로 쓰인거라 하늘아래 새로운 거 없다지만 금각사와 덱스터의 짬뽕같았다.",영화#연출력,1
투어리스트보트 난 별로더라,,1
전체적으로 마우스의 크기가 작기 때문에 온오프 스위치와 커넥트 버튼이 작다.,본품#편의성,1
넘나 잔인해서 그런가 아님 몸에 안좋은 일이 날 거 같은 긴장감때문인가 두근거리며 봤다.,영화#일반,1
런닝타임도 엄청 길다.,영화#일반,1
차라리 맞는게 낫지 마약은 약알못에겐 더 큰 공포로 다가왔다.,시나리오#일반,1
가을-겨울의 경우 탑오브더락이나 엠파이어나 실외로 나가야해서 추워서 10분도 못버틴다..,,1
내용이 뭔가 루즈하고 재미없었음,시나리오#일반,1
(관광객 취급이 싫다는게 맞을듯),,1
(성격탓에 나중에 방치할 것 같긴 하지만),,1
이점이 손이 큰 사람에게는 불편할 수도 있다.,본품#편의성,1
나도 안듣고 노노노 넘 비싸~,,1
아쉽게도 출입이 금지되어 있습니다.,장소 전체#일반,1
무지 몹시 뜨겁기 때문에 더봐요!! 왜이렇게 짧죠? 이런 사람 없음,장소 전체#일반,1
하도 복잡해서 사실 잘 모르겠다.,영화#일반,1
"시나리오, 연출, 각본, 대사 모두 최악이다.",영화#연출력,1
30만원 쥐어주고 산 건데 벌써 이러면 무진장 곤란하다.,제품 전체#일반,1
벤의 하품하는 낯짝은 정말 따귀를 한대 날려주고 싶었다.,캐릭터#일반,1
"문제는 이런식으로 원작의 인기를 이용하여 억지로 만든 추가스토리가 다 그렇듯, 완성도가 형편없이 떨어진다는 점.",시나리오#일반,1
"<저스티스 리그>에서 한 번 얼굴을 내비친 과거가 있지만, 슈퍼맨, 배트맨 등 막강한 캐릭터들에 밀려 상대적으로 인지도는 낮았다.",캐릭터#일반,1
내가 10년 전에 좋아한 잘생긴 J씨는 정말 연기가 늘지 않는 과인데 반해 동원이는 찍을 때마다 부쩍 늘고 있다.,배우#연기력,1
ㅜ ㅜ 테이크폰처럼 만들어주던가 멋을 내려면 아크..,제품 전체#디자인,1
이런 젠장..,제품 전체#일반,1
좀 더 괴기스럽고 좀 더 강력한 파괴력을 지니고 있었다면 좋지 않았을까 하는 아쉬움이 있었다.,캐릭터#일반,1
대사도 거의 없고 캐릭터도 전혀 매력없고 평면적이고 중간중간에 장면들이 자연스럽게 이어지지 않고 뚝뚝 끊기는 느낌? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,영상/시각 요소#일반,1
"실화를 바탕으로 만들어졌다는 자극적인 요소가 있기는 하지만, 그다지 충격으로 다가오지도 않는다.",시나리오#일반,1
다만 그렇게 다양한 슈츠가 나옴에도 불구하고 각 슈츠의 개성은 충분히 발휘되지 못하는 것이 아쉬운 점.,영상/시각 요소#일반,1
주인공의 겉멋 가득한 말과 행동.,캐릭터#일반,1
한 끼 식사로는 매우 부담스런 양과 가격,상품#가격,1
먹을만한게 없다,상품#일반,1
엄청 불편하고 불안정해보인다.,,1
이틀만 숙박해도 돈 만원 홀랑 시티텍스로 나간다는 말씀.,,1
원작소설을 읽지는 못하여 자세한 사항은 모르겠지만 좀 아쉬운 느낌이랄까.,영화#일반,1
"애가 연기는 잘 하는데, 그 괴성을 거대한 스피커 옆에서 직접 듣기엔 너무나 시끄럽고 혐오스럽다고나 할까.",배우#일반,1
초반에 수술중 각성하게 되는 꼬맹이의 울부짖음이 어찌나 시끄럽던지.,음향/음악#일반,1
ㅜ ㅜ 테이크폰처럼 만들어주던가 멋을 내려면 아크..,제품 전체#디자인,1
니미랄.. 나 바쁘단 말야!!!,,1
어떻게 보면 몸도 요즘 유행하는 정석같은 체격이라..,배우#일반,1
"`로그 원`은 디즈니 영화답지 않게 비장하면서도, 오리지널 3부작으로 자연스럽게 이어지게 잘 만들어서 많은 찬사를 받았는데 솔직히 `한 솔로`는 조금 불안했다.",영화#일반,1
아이코스 잘가~,,1
옛날에 UMPC 살 때 같이 가입한 와이브로가 진짜 완전 무제한 요금제였는데 UMPC를 들고 밖에 나갈 일이 생각보다 훨씬 적었기 때문에 1G 실속요금제로 변경한 것을 뒤늦게 후회중.,,1
무슨 의도인지 아주 모르는 바는 아니지만 그냥 다 올드하다.,영화#연출력,1
(식욕 달아나는데 직빵..),시설#일반,1
"국내 더빙판은 주인공 테드는 하하, 여주인공 사라는 걸그룹 씨스타의 멤버인 보라가 담당했는데 전문 성우가 아닌 연예인들이 담당했다고 해서 애초부터 더빙 퀄리티는 기대하지 않았다.",배우#연기력,1
정체성이 엉망진창.,캐릭터#연출력,1
통상 서양의 센스와 동양의 센스는 좀 달라서 `헐리우드판`이 나오면 영상은 화려하긴 하되 재미는 원작만 못한 경우가 많다.,,1
더몰은 물어보면 다 없대...,,1
근데 피규어가 제대로 서지 못하는 건 무엇? 💝🕷🕸,제품 전체#일반,1
정말 설명을 듣지 않으면 욕나오걸랑,,1
"과연, 저런 사람이 몇이나 있을까 싶다.",캐릭터#일반,1
아까 한 번 잠깐 되더니 지금 또 등록 버튼이 먹통이다.,본품#품질,1
사이즈도 없고 가젤 자체가 좀 흔한 거 같아서 drop시키고 빈티지스럽고 클래식한 아드리아로..,,1
"등장인물 머릿수에 비해 각 캐릭터의 비중과 이야기 흐름의 밸런스가 좋긴 하지만 첸과 씹던껌의 사랑은 좀 급작스럽고, 마카오박의 진의도 어찌보면 뻔하지만 급작스러운 면이 있다.",시나리오#일반,1
역시 내게는 98g이상은 무거운 거였어.,제품 전체#편의성,1
"등장인물 머릿수에 비해 각 캐릭터의 비중과 이야기 흐름의 밸런스가 좋긴 하지만 첸과 씹던껌의 사랑은 좀 급작스럽고, 마카오박의 진의도 어찌보면 뻔하지만 급작스러운 면이 있다.",시나리오#일반,1
미치겠네.,제품 전체#일반,1
"엑스맨의 외전으로 제작된 울버린 시리즈는 실망스러웠고, 특히나 울버린을 그모양으로 만든 것은 재앙이었다.",,1
인간계에서 벌어지는 토르의 처음이자 마지막 전투는 싱겁기 그지없다.,영상/시각 요소#연출력,1
신과함께 보고 싶었는데 좌석이 앞두줄만 남아서 같은 시간에 상대적으로 텅텅빈 강철비 꿀좌석에서 본건데 러닝타임이 너무 길어서 지루했어요,영화#일반,1
아무리 나라도 카키색 줄을 계속 찰 수는 없잖아.,본품#일반,1
만하임은 여행지로 비추랍니다!,장소 전체#일반,1
안타까운 일이다.,캐릭터#연출력,1
역시 대기업 제품이 아니라서? ㅜ ㅜ,,1
싸우는 게 많아서 지루할 틈도 없고 여자주인공은 못 생겼지만(헉.. 미안해요) 남자는 가끔 시크한 표정이 마음에 들었어.,캐릭터#일반,1
"어떤 영화인지 모른 채 가는 게 블라인드 시사의 매력이긴 하지만, 티켓을 받고는 프랑스 영화 그것도 코미디임을 알고는 좌절했던 거 안 비밀!!",영화#일반,1
근 몇달간 본 영화 중 찰리윌슨의 전쟁 다음으로 가장 재미없게 본 영화.,영화#일반,1
씁쓸하고 애달픈 감정선을 자극하는 장면들이었다.,영상/시각 요소#일반,1
하지만 소스가 짰고 감자대신 밥이 먹고싶었다.,,1
"흰색에 빨강 띠, 검정에 흰색 띠..",제품 전체#디자인,1
이런 좋은 영화를 미묘한 포스터와 미묘한 카피프라이즈 때문에 망칠 뻔 했다.,,1
"하지만 아쉬웠던 점은, 많은 관객들이 기대했던 `색다른` `보다 창의적인` 요소의 결여와 키치적 매력이 감소했다는 점이다.",시나리오#일반,1
"당일 개통 본 뒤 어플을 깔기 시작했는데, 추천 어플이나 필수 어플을 찾아 까는데 며칠 걸렸다.",,1
이랬다가 저랬다가 하는 느낌.,시나리오#구성력,1
가격은 운동화치고는 꽤 세다.,제품 전체#가격,1
빵 자체가 진짜 많이 느끼해서 호불호가 많이 갈릴 듯해요.,상품#일반,1
팜므파탈이라고 하는데 박시연이 섹시하다는 것도 잘 모르겠고 박휘순은 어떻게 저 얼굴로 배우가 되었나 싶을 정도로 개인 취향이 아니어서..,배우#일반,1
마지막으로 겁나 큰 초침소리라는데 내가 주무실 때 이 싸구려를 어디다 숨겨놔야 초침 소리를 안 들을지 연구해봐야겠다.,본품#품질,1
플란테시스템 이름이 쓸데없이 어렵구만,,1
가격은 문제가 안됐는데 너무 무거워서 ㅠ,상품#일반,1
"갑자기 뭐가 튀어나와서 놀래킨다던지 하는게 없지는 않지만 초반에 좀 나오다 말고, 가면 갈수록 1408호 안에서 겪는 주인공의 고난은 지루해진다.",시나리오#일반,1
▲아파트 숲에 가려 보이지 않는 무등산.,장소 전체#일반,1
왜 완벽한 기계가 점점 사라지는 거지..,,1
이 영화의 전개와 메시지는 익숙하고 진부하다.,시나리오#구성력,1
가젤 스웨이드 보라색도 이뻤는데 막상 신어보니 발이 길어보이게끔 디자인을 뽑은 거 같고 혀가 얇으면서도 딱딱해서 발등에 닿는 촉감이 좋지 않았다.,,1
투어 식사라해도 이탈리아에서 먹은 음식즁에 가장 별로였음,상품#일반,1
소니나 필립스보다도 떨어진다.,브랜드#품질,1
리부트 3부작 중 가장 별로라는 이야기도 듣는 상황.,영화#일반,1
<싱글라이더>의 분위기는 쓸쓸하며 음울하다.,영화#일반,1
월드트레이드센터 역이랑 연결되어있기는 한데 찾기 좀 힘들고 복잡해서 걍 밖으로 들어가는걸 추천한다.,장소 전체#일반,1
"흰색에 빨강 띠, 검정에 흰색 띠..",제품 전체#디자인,1
색을 저렇게 밖에 못 뽑는지 묻고 싶다.,제품 전체#디자인,1
슬픈 장면인데 코미디 같은 느낌...,영상/시각 요소#일반,1
왜 나에게 이런 걸 강요하냐;;,,1
전에 xx도 봤으니 앞 뒤 다 본 셈인데 강동원 목선보다도 감흥이 없네.,배우#일반,1
아무튼 디자인 쪽으로 인재를 많이 채용해서 눈 좀 높여줬으면 좋겠어.,브랜드#일반,1
전수경-류현경 모녀의 이야기는 좀 어려운 부분이다.,시나리오#일반,1
가격은 운동화치고는 꽤 세다.,제품 전체#가격,1
물건 훔쳐가는 것도 걱정이긴한데 볕이 워낙 뜨거우니 돌맹이 밟는 순간 화상직전ㅋㅋ,장소 전체#일반,1
이런 짧은 순간에 이랬다 저랬다 하는 악역이 어딨담.,캐릭터#일반,1
마블영화에 비해 과하게 진지하고 무거워서 영~ 인기를 끌지 못하던 DC가 적극적으로 괘도를 수정 중인 듯 하다.,,1
기존 샤워기 상태보고 헉....,,1
"두 시간 꼬박 식사 고기 하나, 야채 하나 열 맞춰서 구워주시는데 속터져 죽음 ㅋㅋㅋ",서비스#일반,1
지금 이게 어른이 들고 다니라고 만든 거 맞아?,제품 전체#디자인,1
처음엔 `환경을 위해 인구수를 줄이자`에서 나중엔 `너죽고 나죽자`로 급변하는 것도 그렇지만 칼들고 설치는 사이코 여자는 대체 어디 배틀로얄에서 빼온 것 같은 살인광이람.,시나리오#일반,1
이렇게나마 정상 개방을 통해 볼 수밖에 없는 현실이 안타깝기만 합니다.,장소 전체#일반,1
정신 나간 거지.,,1
"아무래도 <보헤미안 랩소디>와 비교될 수 밖에 없는 영화인데, 확실히 영화적 재미도 노래가 주는 흥미도 떨어진다.",음향/음악#일반,1
아무리 저렴이 버전이라지만 뭐 이따위 구색이 다 있어? - -,본품#일반,1
나는 사실 핑크 별로 안 좋아하는데 다른 색상이 다 이쁘지 않게 나왔다.,제품 전체#디자인,1
게이 아저씨인 안토니오의 징그러운 연기를 제외하면 그다지 웃을만한 장면도 없다.,영상/시각 요소#일반,1
이게 예술인가..,배우#일반,1
"감독들이 어떤 `메세지`를 넣으려고 애쓰고, 뭔가 그럴듯해보이게 하려고 오버한 나머지 `공포`란 컨셉에 충실하지 못하고, 막판반전에 집착한 나머지 연결이 매끄럽지 못하고 억지스러운 점이 많다던지.",,1
클라이막스의 액션은 생각보다 소규모이고 볼거리가 짧은 듯 싶어 약간 아쉬울 수 있지만 초반 신들의 세계 아스갈드를 묘사한 CG와 요툰하임에서 프로스트 자이언트들과의 전투는 꽤나 화려하고 풍성한 것이 볼만하다.,영상/시각 요소#연출력,1
그렇다고 백화점에서 똑같은 걸 5만원 더 주고 사기도 싫고.,제품 전체#가격,1
먼저 봤던 한국 공포물 `기담`이 생각외로 공포를 잘 연출했기에 비교되는 것도 있다.,영화#일반,1
어찌됐든 다시 봐도 영화에 대한 흡족함은 없었다.,영화#일반,1
정체모를 커피를 당당히 줌,상품#일반,1
이 카메라 살때 누가 여친 사줬는데 너무 무겁다고 일주일만에 다시 판다고 글 올린거 보고 얼마나 무겁겠나 했는데 진짜 아령들고 다니는 느낌...,본품#편의성,1
영화를 보다보니 화가 났다.,영화#일반,1
그저 어디선가 본 듯한 장면들로 가득찼다는 생각만 든다,영상/시각 요소#일반,1
"각진 인생, 폰도 사각이 좋고 뒷백도 펄 같은 거 좀 별롤세;;",제품 전체#디자인,1
개봉 당시 봤다면 이 둘의 사랑을 이해 못했을 것 같다.,시나리오#일반,1
걔가 안에서 무슨 짓을 하는 줄 알고 가게문까지 닫아놓고 한참을 들어가서 안 나오는데 여자 혼자 두근두근 따라가서 땡볕에 졸고 있는 것도 아니고 상식적으로 이해가 안 갔다.,캐릭터#연출력,1
다들 10초 어쩌구 하지만 실제로는 1분 이상 걸리고 스트라이다는 실물을 보니 키 170이상은 되야 편안히 탈 수 있을 거 같다.,,1
"애석하게도 리부트 3부작 중 전작들인 퍼스트 클래스와 데이즈 오브 퓨쳐스의 평이 엄청나게도 높았기 때문에 이번 리부트 3편 엑스맨 아포칼립스의 기대치는 높을 수 밖에 없었고, 그 결과 기대만큼은 못하다는 평을 들었다.",영화#일반,1
그때문에 실망한 사람도 많을 듯 싶다.,영화#일반,1
밖에 나가서는 대개 볼일이 있기 때문에 한가하게 무선 인터넷 할 일이 없다.,,1
복잡하게 얽혀있어야 할 퍼즐이 너무 쉽게 놓여있고 그걸 너무 쉽게 쉽게 해결해나가며 진행한다.,시나리오#구성력,1
"게다가 내용도 원작 소설의 것을 무리하게 압축하려다보니 뭔가 안맞고 어색한 것, 그리고 무슨 소린지 못알아들을 만한 것들이 가득하여 점점 해리포터에 흥미를 잃어가고 있었다.",,1
"연출도 그렇게 매끄럽지는 않고, 인터뷰 중심이긴 한데 입담 좋은 아줌마(중국집 사장 부인) 덕분에 웃음을 주기도 하는 반면 전체적으로 지루한 부분도 있다.",영화#연출력,1
"우선, 전개가 종잡을 수 없을 만큼 너무 빠르게 진행된다.",영화#일반,1
나오는 역사적 비밀이 `다빈치 코드`에 비해 너무 현실감이 없고 `인디아나 존스`에 비해 덜 환상적이다.,시나리오#일반,1
몬탁 등대는 딱히 관심이 없었다.,장소 전체#일반,1
그래서 매장에 가봤더니 아니나 다를까 색감하며 디자인하며 이건 무슨 구석기 시대 운동화냐 싶은게 신어보니 발은 항공모함만해 보여서 냅다 버리고 뒤도 안 돌아보고 왔단 얘기.,제품 전체#디자인,1
아이구야.. 검정에 굳이 띠를 둘러야겠다면 회색이 더 낫지 않나.,제품 전체#디자인,1
뽑기를 잘 해야 한다는 말도 있지만 뽑기는 말 그대로 운이잖아.,,1
하지만 정말 더럽게.. 부피가... 크고 내 짐이 진심 무거웠어...,상품#일반,1
그렇다고 백화점에서 똑같은 걸 5만원 더 주고 사기도 싫고.,제품 전체#가격,1
이 식당을 또 이용하라면 굶겠음,장소 전체#일반,1
"얼굴에 인공적인 미가 강하긴 한데 이 영화에 나오는 조연 여배우들은 더 심한 케이스여서 아니, 이 영화는 감독이 자연미인을 안 쓰기로 작정했나보군 싶었다.",배우#일반,1
원작을 모르는 관객들을 위해서라도 친절하면서도 다소 허술하게 이야기를 전개시킬 수 밖에.,시나리오#구성력,1
외산폰도 공짜폰이 많이 풀렸는데 결정적으로 안 집은 이유가 디빅이 안 된다는 거.,,1
외관에 주황색 문에서들 다들 .. 인증샷 찍던데 나도 찍고 싶었는데 .. 오히러 문앞에서 사진 때문에 웨이팅할뻔 ㅋㅋ..,,1
사쿠라이를 향한 갑작스러운 고백과 동공을 확장시킬 만큼 황당스러운 키스.,영상/시각 요소#일반,1
저연령층 대상의 작품이다보니 어른의 시점에서 보기엔 스토리가 너무 뻔하고 전개상의 헛점도 많은 편.,시나리오#구성력,1
호평을 할 만한 영화는 아니다,영화#일반,1
"전에도 그렇게 소개된 프랑스 산 코미디영화가 국내에선 먹히지 않았던 기억이 나는데, 과연 이 영화는 어떨는지 모르겠다",영화#일반,1
"하여 사이다 그 이상의 매력을 기대하고 갔는데, 영화는 그녀가 전면으로 나서는 순간을 엔딩 부분에 담았기에 그런 후련함은 거의 느낄 수 없었다.",영화#연출력,1
방문했던 홈피 주인이 사가 팬이라 현재 모습도 올려놨는데 지금은 평범한 아줌마 같다.,배우#일반,1
절대 보지 말 것을 권유한다.,영화#일반,1
젠장.. 뒷맛이 참 더러운 영화다.,영화#일반,1
"알아주는 팝알못이라 퀸의 노래도 엘튼존의 노래도 거의 모르는 상태로 두 영화를 봤는데, 보랩을 보며 퀸의 노래를 찾아 듣고 싶단 생각이 들었던 것과는 달리 이 영화를 보면선 그런 의욕이 생기지 않았다",영화#일반,1
슈퍼히어로들의 세대교체가 이루어지고 이후 전개가 불투명하다.,시나리오#구성력,1
"그럼, 내가 이 영화를 보며 왜 당혹스러웠는가.",영화#일반,1
눈물도 웃음도 아닌 답답함과 황당함.,시나리오#일반,1
다만 위에 받침대나 / 핸드폰 충전할 수 있는 곳 등 편의시설은 부족하다.,,1
이건 비단 한국 공포영화만의 문제가 아니라 조폭코메디를 제외한 한국영화 전반에 걸쳐있는 문제점이겠지만.,,1
지들 욕심에 혹은 아무 생각없이 낳기만 하는 인간들을 보면 진심 화가 난다.,,1
비싸 ㅠㅠㅠ,제품 전체#가격,1
아무리 폴딩 자전거 많아도 다 접고 펴려면 엄청 귀찮다.,,1
"이거 뭐 삐꾸를 준 거 아냐 불안하고, 거금 투자한 게 왜 이래.. 싶어서 정이 확 떨어졌는데 산 곳 가져가서 확인하니 기어 텐션 문제라고 고장 아니래.",본품#품질,1
전에 작동 안되었던 자막 검색 후 등록 기능이 똑같이 작동 안 된다!!!,본품#품질,1
다만 끝에서 여형사의 행동은 이해가 가지 않았다.,캐릭터#연출력,1
"다만, 각질부각이 쫌 있고 주름에 끼는 현상이 있어서 각질제거하고 바르는걸 권해요!",본품#품질,1
"바로, 가장 실망할 만한 영화였기 때문이다.",영화#일반,1
영화는 이렇게 이랬다 저랬다가 한다.,영화#일반,1
니아는 노랑곱슬머리의 창백하고 귀여운 백인소년이래야 하는데 뜬금없이 태국초딩이라니...,캐릭터#연출력,1
근데 이거 좀 에러인게 줄을 바꾸려면 잘라버려야 한다.,본품#일반,1
저 다이아몬드 버튼과 둥글게 처리한 게 마음에 안 든다.,제품 전체#디자인,1
다만 진지한 내용임에도 불구하고 연출은 좀 장난스럽다.,영화#연출력,1
그나저나 내가 전에 방콕에서 탔던 수상보트는 10밧도 안했던거 같은데!! 어쩌다 관광객용 안내받아서 40밧짜리 탐 ㅜ,,1
"만다린이 원작의 만다린이 아닌 페이크였다는 것이나, 내용상 아이언맨의 활약보다는 토니 스타크가 맨몸으로 활약하는 것이 중심이라는 것, 모처럼 수많은 아이언맨 슈츠가 나오지만 각각의 개성을 잘 못살렸고 활약이 너무 짧다는 것이 아쉬운 점이다.",영화#연출력,1
여기에는 혀를 내두를 만한 요소들도 있다.,영상/시각 요소#일반,1
안쓰럽고 불쌍하다는 느낌밖에 들지 않았다.,캐릭터#일반,1
"이런 식이라 앞뒤 사정 설명이나 사연팔이, 인과관계 이런게 넘나 부족하다.",시나리오#구성력,1
다 잠수함같은 신발 사이즈.....,상품#일반,1
휠 클릭이 뻑뻑해서 힘이 든다.,본품#품질,1
색상도 블랙에 도대체 디자인의 미학이라고는 찾아볼 수 없는 삼성 제품..,,1
- 유럽여행하면서 의외로 제일 힘들었던게 아이스아메리카노를 구하기가 쉽지 않았는데,상품#일반,1
미셀라 클렌징워터 `퓨레테` 라인 이름 넘 어려운거 아님!?,,1
한번 교환했는데 새로 온 UD20은 불량화소가 있고 ㅜ ㅜ ㅜ,본품#품질,1
시푸드 파스타 소금간이 전혀 안돼있다고 한다,상품#일반,1
아인과 파버카스텔도 개당 900원이다.,,1
"분명 코메디인데다가 계속 웃기는 장면의 연속이지만 꼭 기분좋게 웃을 수 많은 없는게, 주인공이 지독한 비호감 캐릭터인데다가 왕따가 될 수 밖에 없는 리얼한 상항.",캐릭터#일반,1
마카오박과 팹시의 사랑 이야기도 불완전하게 끝을 맺는데다가,시나리오#일반,1
한결 밝아진 <아쿠아맨>에 이어 이번엔 거의 코믹영화 급으로 찾아 왔다.,영화#연출력,1
실제로 있으면 꽤나 공포스러운 상황일 수도 있겠지만 역시 영화라는 것은 어느정도 과장이 있어야 재미있으니 공포물에 많이 둔감해진 나에겐 밋밋하단 느낌이 들었다.,영화#일반,1
뭐 저렇게 자기밖에 모르는 엄마가 있을까?,캐릭터#일반,1
시계알 지름이 손목을 넘치면 안 되잖아.,,1
타 제품에 비해서 양이 적은편인건 쵸큼 아쉬워요~,본품#일반,1
나 예술한다는 강박관념을 가진채 찍고있지만 이미 남들이 다 하고 지나간 얘기.,영화#일반,1
어제 샀는데 오늘 안 되더군.,본품#품질,1
이 카메라 살때 누가 여친 사줬는데 너무 무겁다고 일주일만에 다시 판다고 글 올린거 보고 얼마나 무겁겠나 했는데 진짜 아령들고 다니는 느낌...,본품#일반,1
그러면서 (그러는주제에) 내가. 폼페이에서. 제일. 기대했던. 리얼한. 석고상들 온리 3개 남기고 사라짐 ㅋㅋㅋㅋㅋㅋㅋ,장소 전체#일반,1
홍보문구처럼 `화려한` 면은 나오지 않고 명품으로 치장했지만 폭력과 섹스만이 넘치는 구질구질하고 더러운 인생만 잔뜩 보여준다.,영화#연출력,1
영화 분위기와 전혀 안어울리게 따로 놀고 있다.,캐릭터#연출력,1
이제 안 보여줘도 될 듯...,배우#일반,1
그래서 매장에 가봤더니 아니나 다를까 색감하며 디자인하며 이건 무슨 구석기 시대 운동화냐 싶은게 신어보니 발은 항공모함만해 보여서 냅다 버리고 뒤도 안 돌아보고 왔단 얘기.,제품 전체#디자인,1
"아무래도 <보헤미안 랩소디>와 비교될 수 밖에 없는 영화인데, 확실히 영화적 재미도 노래가 주는 흥미도 떨어진다.",영화#연출력,1
이야기 전개도 그렇지만 캐릭터성도 문제.,캐릭터#연출력,1
하지만 역시 엔딩은 영 마음에 안든다.,시나리오#일반,1
요즘 사진찍을수 있는 포토공간 없어서 아쉬움..ㅠㅠ,,1
"개인적으로 <명당>에 대한 기대가 컸었는데, 다소 실망한지라...",,1
"요즘 내가 본 영화 두 편은(버닝, 독전)배우가 벗으면 야하긴커녕 꿈에 나올까 무서운 장면만 연출되었다.",영상/시각 요소#연출력,1
후반부의 추격씬과 동료들의 장렬한 산화는 너무 영화적이라 슬픈 장면임에도 별로 감정이입이 되질 않았다.,영상/시각 요소#연출력,1
이런 시놉시스로 전개되는 뻔한 내용의 애니메이션.,시나리오#구성력,1
때문에 논란 투성이.,시나리오#구성력,1
내용의 개연성이 떨어져도 연기들은 참 잘해서 재미는 있다.,시나리오#구성력,1
2. 뉴욕의 상징인 엠파이어스테이트빌딩이나 크라이슬러빌딩이 작게 보인다.,장소 전체#일반,1
보는 내내 진짜 속이 부글부글 ㅡㅡ,영화#일반,1
<염력>이 다루는 소재는 아프고 무겁다.,시나리오#일반,1
휠 클릭이 뻑뻑해서 힘이 든다.,본품#품질,1
내가 다른 호텔예약사이트에서 부세나 일시불로 하고 얼마나 고생했던지ㅋㅋㅋㅋ,,1
여주 쓴 맛에 몸서리쳐짐,상품#일반,1
근데 왜케 귀찮고 대량의마스크팩 구매해야하고 마스크팩 쓰고 버리고 그것만해도 귀찮네요,,1
상당히 안이하게 이야기가 전개되는 것이 아닌가 싶었다.,시나리오#구성력,1
"3탄부터 점점 암울해지는 스토리와 복잡한 과거, 그리고 불의 잔에서 클라이막스에까지 이르니 더이상 스토리가 벼랑끝으로 치닫는 듯 했으나 이번 `불사조 기사단`은 잠시 쉬어가기라도 하듯 볼트모트와의 사투는 잠시 접어두고 있다.",,1
역시 내게는 98g이상은 무거운 거였어.,제품 전체#편의성,1
아까워 죽겠네 진쨔,,1
"그저, 검증된 감독과 배우진들이 영화에 대한 적은 기대 요소 정도라고 꼽을 수 있었을까.",영화#일반,1
하지만 영화보는 틈틈히 `쟤 왜 저래?` 하는 생각이 드는 장면들이 나오니 곰씹어보면 그다지 좋진 못하다.,영상/시각 요소#일반,1
화장실 그게 최선이었니....,시설#일반,1
(이름 계속 어렵다고 불만),,1
다른 사람은 몰라도 자기 밖에 모르는 캐릭터인 전수경까지 엄정화네 가족을 위해 그런 일을 하는 것은 납득 안가긴 했다만.,캐릭터#연출력,1
<명당>의 체감 시간은 다소 길다고 느껴질 수 있다.,영화#일반,1
그러니 잘 모르면 개싸움 나겠더라,,1
막판에 충격적인 결말도 충격적이지 않았던 게 종수가 벤을 불러낸 이유가 거짓인걸 벤이 가장 잘 알았을 텐데 어째서 무방비 상태로 땅거미 지는 때에 그 썰렁한 파주 공터에 대비도 없이 갔는지 납득이 안간다.,시나리오#일반,1
한국 개봉 한정으로나마 보여줬으면 좋았을텐데 하는 아쉬움이 든다.,영상/시각 요소#일반,1
영화는 짐작대로 범인이었는데 범인을 알면 뭐하나 납득이 안가는걸.,영화#연출력,1
데스노트 영화판은 나름 볼만했다만 이 오리지널 스토리는 최악.,영화#일반,1
(그리고 다소 헐렁한 이야기 전개와...),시나리오#구성력,1
엄정화의 이야기가 무거움을 안겨준다면 그런 관객의 무거움을 유해진이 덜어준다.,시나리오#일반,1
인생에서 그렇게 맛없는거 처음 먹어봄...,상품#일반,1
"추격자에게는 심리학자가 등장, 그에게 성불구가 아니냐고 자극하는 말을 하는데 진짜 이유를 모르겠다.",캐릭터#연출력,1
지금 이게 어른이 들고 다니라고 만든 거 맞아?,제품 전체#디자인,1
"암살, 스파이, 액션이라는 장르적 소재들에 비해 긴장감은 느슨하다.",시나리오#일반,1
